[34548:28880:0322/004039.355:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[34548:27372:0322/004039.610:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[34548:28880:0322/004039.742:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[34548:7068:0322/004044.497:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\Max\Documents\GitHub\Max-sUnrealEngineProj\Saved\webcache_6613_2\Default\shared_proto_db\metadata: IO error: C:\Users\Max\Documents\GitHub\Max-sUnrealEngineProj\Saved\webcache_6613_2\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[34548:7068:0322/004044.501:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\Max\Documents\GitHub\Max-sUnrealEngineProj\Saved\webcache_6613_2\Default\shared_proto_db\metadata: IO error: C:\Users\Max\Documents\GitHub\Max-sUnrealEngineProj\Saved\webcache_6613_2\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[34548:7068:0322/004044.504:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\Max\Documents\GitHub\Max-sUnrealEngineProj\Saved\webcache_6613_2\Default\shared_proto_db\metadata: IO error: C:\Users\Max\Documents\GitHub\Max-sUnrealEngineProj\Saved\webcache_6613_2\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[34548:7068:0322/004044.509:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\Max\Documents\GitHub\Max-sUnrealEngineProj\Saved\webcache_6613_2\Default\shared_proto_db\metadata: IO error: C:\Users\Max\Documents\GitHub\Max-sUnrealEngineProj\Saved\webcache_6613_2\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[34548:7068:0322/004046.096:WARNING:value_store_frontend.cc(47)] Reading ahfgeienlihckogmohjhadlkjgocpleb.alarms from  failed: IO error: .../MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[34548:7068:0322/004046.098:WARNING:value_store_frontend.cc(47)] Reading mhjfbmdgcfjbbpaeojofohoefgiehjai.alarms from  failed: IO error: .../MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[34548:13788:0322/004046.315:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\Max\Documents\GitHub\Max-sUnrealEngineProj\Saved\webcache_6613_2\Default\GCM Store\Encryption: IO error: C:\Users\Max\Documents\GitHub\Max-sUnrealEngineProj\Saved\webcache_6613_2\Default\GCM Store\Encryption/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[21964:8644:0322/004048.092:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-959468BCDBAF2B931A2882ED30EC5BB9 will be ignored
[34548:24440:0322/011235.432:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BB4022DAD40}, {new_limit=70})
Histogram: PerformanceManager.LoadingNotQuiescentPageCount.MixedVisibility recorded 413 samples, mean = 0.0 (flags = 0x41)
0  ------------------------------------------------------------------------O (413 = 100.0%)
1  ... 

Histogram: PerformanceManager.LoadingNotQuiescentPageCount.Visible recorded 413 samples, mean = 0.0 (flags = 0x41)
0  ------------------------------------------------------------------------O (413 = 100.0%)
1  ... 

Histogram: PerformanceManager.QuiescentPageCount recorded 413 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ------------------------------------------------------------------------O (413 = 100.0%) {0.0%}
2  ... 

Histogram: PerformanceManager.SiteDB.DatabaseInit recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: PerformanceManager.SiteDB.OnDiskSize recorded 1 samples, mean = 1.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1000... 

Histogram: PerformanceManager.SiteDB.WriteCompleted.WriteSiteDataIntoStore recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: PerformanceManager.SiteDB.WriteScheduled.WriteSiteDataIntoStore recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: PerformanceManager.TabRevisitTracker.TimeToClose2 recorded 1 samples, mean = 12586.0 (flags = 0x41)
0      ... 
12229  -O                                                                        (1 = 100.0%) {0.0%}
12868  ... 

Histogram: PerformanceManager.UserTuning.BatterySaverModeEnabledPercent recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: PerformanceManager.UserTuning.MemorySaverModeEnabledPercent recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: PerformanceMonitor.AverageCPU8.BrowserProcess recorded 103 samples, mean = 12360.3 (flags = 0x41)
0      ... 
674    --O                                                                       (2 = 1.9%) {0.0%}
814    --------------O                                                           (14 = 13.6%) {1.9%}
983    -------------O                                                            (13 = 12.6%) {15.5%}
1187   ----O                                                                     (4 = 3.9%) {28.2%}
1433   ... 
4434   -O                                                                        (1 = 1.0%) {32.0%}
5353   -O                                                                        (1 = 1.0%) {33.0%}
6462   --O                                                                       (2 = 1.9%) {34.0%}
7801   ---O                                                                      (3 = 2.9%) {35.9%}
9417   ----O                                                                     (4 = 3.9%) {38.8%}
11368  ----------O                                                               (10 = 9.7%) {42.7%}
13724  ---------O                                                                (9 = 8.7%) {52.4%}
16567  ------------O                                                             (12 = 11.7%) {61.2%}
20000  ----------------------------O                                             (28 = 27.2%) {72.8%}

Histogram: PerformanceMonitor.AverageCPU8.GPUProcess recorded 103 samples, mean = 82.8 (flags = 0x41)
0     --O                                                                       (2 = 1.9%)
1     --O                                                                       (2 = 1.9%) {1.9%}
2     -O                                                                        (1 = 1.0%) {3.9%}
3     O                                                                         (0 = 0.0%) {4.9%}
4     -O                                                                        (1 = 1.0%) {4.9%}
5     -O                                                                        (1 = 1.0%) {5.8%}
6     --O                                                                       (2 = 1.9%) {6.8%}
7     -O                                                                        (1 = 1.0%) {8.7%}
8     O                                                                         (0 = 0.0%) {9.7%}
10    ----O                                                                     (4 = 3.9%) {9.7%}
12    ------O                                                                   (6 = 5.8%) {13.6%}
15    -------------------O                                                      (19 = 18.4%) {19.4%}
18    --------------O                                                           (14 = 13.6%) {37.9%}
22    --------------------O                                                     (20 = 19.4%) {51.5%}
27    --------------------------O                                               (26 = 25.2%) {70.9%}
33    ---O                                                                      (3 = 2.9%) {96.1%}
40    ... 
5353  -O                                                                        (1 = 1.0%) {99.0%}
6462  ... 

Histogram: PerformanceMonitor.AverageCPU8.NetworkProcess recorded 103 samples, mean = 1.7 (flags = 0x41)
0   O                                                                         (0 = 0.0%)
1   ------------------------------------------------------------------------O (75 = 72.8%) {0.0%}
2   ---------------O                                                          (16 = 15.5%) {72.8%}
3   --O                                                                       (2 = 1.9%) {88.3%}
4   ---O                                                                      (3 = 2.9%) {90.3%}
5   -----O                                                                    (5 = 4.9%) {93.2%}
6   -O                                                                        (1 = 1.0%) {98.1%}
7   ... 
22  -O                                                                        (1 = 1.0%) {99.0%}
27  ... 

Histogram: PerformanceMonitor.AverageCPU8.OtherProcess recorded 103 samples, mean = 0.0 (flags = 0x41)
0  ------------------------------------------------------------------------O (103 = 100.0%)
1  ... 

Histogram: PerformanceMonitor.AverageCPU8.RendererExtensionEventProcess recorded 103 samples, mean = 0.0 (flags = 0x41)
0  ------------------------------------------------------------------------O (103 = 100.0%)
1  ... 

Histogram: PerformanceMonitor.AverageCPU8.RendererExtensionPersistentProcess recorded 103 samples, mean = 0.0 (flags = 0x41)
0  ------------------------------------------------------------------------O (103 = 100.0%)
1  ... 

Histogram: PerformanceMonitor.AverageCPU8.RendererProcess recorded 103 samples, mean = 2.8 (flags = 0x41)
0    ------------------------------------------------------------------------O (100 = 97.1%)
1    ... 
10   -O                                                                        (1 = 1.0%) {97.1%}
12   O                                                                         (0 = 0.0%) {98.1%}
15   -O                                                                        (1 = 1.0%) {98.1%}
18   ... 
218  -O                                                                        (1 = 1.0%) {99.0%}
263  ... 

Histogram: PerformanceMonitor.AverageCPU8.Total recorded 103 samples, mean = 12385.4 (flags = 0x41)
0      ... 
674    --O                                                                       (2 = 1.9%) {0.0%}
814    --------O                                                                 (8 = 7.8%) {1.9%}
983    -------------------O                                                      (19 = 18.4%) {9.7%}
1187   ----O                                                                     (4 = 3.9%) {28.2%}
1433   ... 
4434   -O                                                                        (1 = 1.0%) {32.0%}
5353   -O                                                                        (1 = 1.0%) {33.0%}
6462   --O                                                                       (2 = 1.9%) {34.0%}
7801   ---O                                                                      (3 = 2.9%) {35.9%}
9417   ----O                                                                     (4 = 3.9%) {38.8%}
11368  ----------O                                                               (10 = 9.7%) {42.7%}
13724  ---------O                                                                (9 = 8.7%) {52.4%}
16567  ------------O                                                             (12 = 11.7%) {61.2%}
20000  ----------------------------O                                             (28 = 27.2%) {72.8%}

Histogram: PerformanceMonitor.AverageCPU8.Total.ZeroWindow recorded 103 samples, mean = 12385.4 (flags = 0x41)
0      ... 
674    --O                                                                       (2 = 1.9%) {0.0%}
814    --------O                                                                 (8 = 7.8%) {1.9%}
983    -------------------O                                                      (19 = 18.4%) {9.7%}
1187   ----O                                                                     (4 = 3.9%) {28.2%}
1433   ... 
4434   -O                                                                        (1 = 1.0%) {32.0%}
5353   -O                                                                        (1 = 1.0%) {33.0%}
6462   --O                                                                       (2 = 1.9%) {34.0%}
7801   ---O                                                                      (3 = 2.9%) {35.9%}
9417   ----O                                                                     (4 = 3.9%) {38.8%}
11368  ----------O                                                               (10 = 9.7%) {42.7%}
13724  ---------O                                                                (9 = 8.7%) {52.4%}
16567  ------------O                                                             (12 = 11.7%) {61.2%}
20000  ----------------------------O                                             (28 = 27.2%) {72.8%}

Histogram: PerformanceMonitor.AverageCPU8.UtilityProcess recorded 103 samples, mean = 434.8 (flags = 0x41)
0      ------------------------------------------------------------------------O (102 = 99.0%)
1      ... 
20000  -O                                                                        (1 = 1.0%) {99.0%}

Histogram: PerformanceMonitor.HasPreciseCPUUsage recorded 14 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  --------------O                                                           (14 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: PerformanceMonitor.UsageScenario.LongInterval recorded 103 samples, mean = 13.0 (flags = 0x41)
0   ... 
13  ------------------------------------------------------------------------O (103 = 100.0%) {0.0%}
14  ... 

Histogram: Permissions.API.CreatedPermissionStatusObjects recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Permissions.Experimental.PrimaryMainNavigationFinished.AudioCapture.TopLevelHeaderPolicy recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Permissions.Experimental.PrimaryMainNavigationFinished.Geolocation.TopLevelHeaderPolicy recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Permissions.Experimental.PrimaryMainNavigationFinished.VideoCapture.TopLevelHeaderPolicy recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Permissions.QuietNotificationPrompts.RegularProfile.IsEnabledInPrefs recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Platform.IntelMaxMicroArchitecture recorded 1 samples, mean = 8.0 (flags = 0x41)
0  ... 
8  -O                                                                        (1 = 100.0%) {0.0%}
9  ... 

Histogram: Power.BatteryDischargeGranularityIsOrdered recorded 312 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ------------------------------------------------------------------------O (312 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Power.BatteryDischargeMode5 recorded 207 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ------------------------------------------------------------------------O (207 = 100.0%) {0.0%}
2  ... 

Histogram: Power.BatteryDischargeMode5.Initial recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: Power.BatteryDischargeMode5.Periodic recorded 206 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ------------------------------------------------------------------------O (206 = 100.0%) {0.0%}
